day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
7,2016,03,20,2016-03-20,37.8,13.4,1019.3,10.0,8.8,14.0,21.0,46.0,32.0,0.0,999.9,0,479
1,2016,03,21,2016-03-21,38.6,22.4,1009.7,6.7,6.4,14.0,27.0,50.0,32.0,0.13,999.9,0,617
2,2016,03,22,2016-03-22,43.2,17.8,1018.6,10.0,6.6,15.9,28.9,55.0,35.1,0.06,999.9,0,628
3,2016,03,23,2016-03-23,57.0,30.0,1014.3,10.0,5.9,9.9,22.0,71.1,48.0,0.0,999.9,0,621
4,2016,03,24,2016-03-24,49.8,35.5,1017.2,9.8,8.0,14.0,22.9,71.1,44.1,0.0,999.9,0,635
5,2016,03,25,2016-03-25,57.7,47.3,1008.0,7.2,3.2,7.0,14.0,72.0,44.1,0.0,999.9,0,546
6,2016,03,26,2016-03-26,46.3,30.2,1023.1,10.0,5.8,11.1,17.1,72.0,37.9,0.04,999.9,0,530
7,2016,03,27,2016-03-27,45.7,34.5,1027.8,10.0,4.2,8.0,999.9,55.0,37.9,0.0,999.9,0,459
1,2016,03,28,2016-03-28,47.2,38.4,1010.5,6.7,6.7,12.0,29.9,62.1,42.1,0.14,999.9,0,658
2,2016,03,29,2016-03-29,48.5,21.2,1010.8,10.0,11.5,22.0,35.9,62.1,42.1,0.24,999.9,0,683
3,2016,03,30,2016-03-30,44.5,15.4,1025.3,10.0,4.9,13.0,22.0,55.9,37.0,0.0,999.9,0,650
4,2016,03,31,2016-03-31,58.4,39.0,1016.1,10.0,6.1,11.1,22.0,72.0,46.9,0.0,999.9,0,652
5,2016,04,01,2016-04-01,67.3,56.1,1003.5,9.7,4.8,9.9,18.1,79.0,48.9,0.01,999.9,0,702
6,2016,04,02,2016-04-02,55.4,43.4,1000.4,9.4,3.3,8.0,14.0,69.1,48.9,0.01,999.9,0,597
7,2016,04,03,2016-04-03,41.0,21.1,1004.7,10.0,10.4,21.0,39.0,51.1,34.0,0.25,999.9,0,585
1,2016,04,04,2016-04-04,39.7,26.8,1013.3,7.3,4.8,11.1,20.0,50.0,34.0,0.01,999.9,0,683
2,2016,04,05,2016-04-05,33.0,11.4,1023.7,10.0,7.9,13.0,24.1,42.1,26.1,0.46,999.9,0,672
3,2016,04,06,2016-04-06,37.9,11.3,1026.2,10.0,4.9,14.0,24.1,48.0,26.1,0.0,999.9,0,628
4,2016,04,07,2016-04-07,52.4,43.2,1006.9,9.3,5.8,11.1,22.9,57.9,30.0,0.0,999.9,0,630
5,2016,04,08,2016-04-08,47.3,29.0,1001.2,10.0,6.7,11.1,25.1,57.9,42.1,0.09,999.9,0,696
6,2016,04,09,2016-04-09,40.0,24.6,1007.8,9.1,4.9,8.9,15.9,50.0,36.0,0.01,999.9,0,557
7,2016,04,10,2016-04-10,39.6,16.5,1022.4,10.0,4.4,8.0,17.1,50.0,30.9,0.11,999.9,0,499
1,2016,04,11,2016-04-11,50.9,32.5,1022.2,9.3,5.6,9.9,18.1,64.9,30.9,0.0,999.9,0,624
2,2016,04,12,2016-04-12,54.0,40.6,1016.3,9.1,5.3,8.9,22.0,64.9,43.0,0.04,999.9,0,638
3,2016,04,13,2016-04-13,47.7,24.1,1027.6,10.0,4.1,12.0,18.1,59.0,39.9,0.17,999.9,0,700
4,2016,04,14,2016-04-14,50.5,27.2,1026.9,10.0,4.9,9.9,17.1,62.1,43.0,0.0,999.9,0,674
5,2016,04,15,2016-04-15,51.7,27.9,1029.5,10.0,3.5,9.9,15.0,64.9,42.1,0.0,999.9,0,733
6,2016,04,16,2016-04-16,53.2,25.6,1030.0,10.0,4.5,9.9,17.1,68.0,42.1,0.0,999.9,0,679
7,2016,04,17,2016-04-17,56.1,30.7,1029.3,10.0,2.3,8.0,999.9,75.0,43.0,0.0,999.9,0,568
1,2016,04,18,2016-04-18,63.8,31.0,1022.7,10.0,2.8,8.9,999.9,82.0,44.1,0.0,999.9,0,687
2,2016,04,19,2016-04-19,66.3,31.5,1016.0,10.0,6.4,12.0,24.1,82.0,51.1,0.0,999.9,0,732
3,2016,04,20,2016-04-20,58.5,19.9,1022.6,10.0,5.8,11.1,15.9,73.0,48.9,0.0,999.9,0,697
4,2016,04,21,2016-04-21,59.5,32.1,1020.1,10.0,4.8,13.0,18.1,73.0,48.9,0.0,999.9,0,694
5,2016,04,22,2016-04-22,70.3,51.1,1012.6,9.7,3.6,7.0,999.9,79.0,48.9,0.0,999.9,0,741
6,2016,04,23,2016-04-23,65.6,52.0,1009.7,8.2,5.6,12.0,19.0,79.0,60.1,0.15,999.9,0,649
7,2016,04,24,2016-04-24,56.2,23.4,1016.4,10.0,6.2,9.9,22.0,71.1,46.9,0.01,999.9,0,448
1,2016,04,25,2016-04-25,58.0,38.5,1015.5,10.0,3.6,7.0,999.9,69.1,46.9,0.0,999.9,0,488
2,2016,04,26,2016-04-26,54.9,47.3,1007.7,6.8,5.2,8.9,15.9,69.1,48.9,0.17,999.9,0,479
3,2016,04,27,2016-04-27,51.3,39.2,1012.4,9.8,4.3,8.9,15.9,62.1,46.0,0.07,999.9,0,510
4,2016,04,28,2016-04-28,52.6,31.6,1015.6,9.9,4.8,9.9,15.0,62.1,46.0,0.0,999.9,0,489
5,2016,04,29,2016-04-29,51.4,33.3,1018.5,10.0,4.3,8.9,15.0,59.0,46.9,0.0,999.9,0,517
6,2016,04,30,2016-04-30,52.7,35.7,1022.1,9.9,4.9,8.0,999.9,64.9,45.0,0.05,999.9,0,581
7,2016,05,01,2016-05-01,49.0,39.1,1022.7,7.9,4.0,9.9,15.9,64.9,46.0,0.0,999.9,0,484
1,2016,05,02,2016-05-02,50.1,45.5,1016.0,5.0,2.2,8.0,999.9,59.0,44.6,0.16,999.9,0,589
2,2016,05,03,2016-05-03,53.3,50.1,1011.3,5.2,5.1,8.9,15.0,60.1,45.0,0.59,999.9,0,711
3,2016,05,04,2016-05-04,50.4,45.7,1008.9,7.7,6.3,12.0,21.0,55.9,48.0,0.07,999.9,0,653
4,2016,05,05,2016-05-05,50.9,42.0,1005.6,9.5,7.5,11.1,18.1,57.0,46.0,0.01,999.9,0,626
5,2016,05,06,2016-05-06,50.7,45.1,1005.9,7.8,7.8,15.0,24.1,57.0,46.0,0.24,999.9,1,728
6,2016,05,07,2016-05-07,52.2,46.6,1008.9,7.5,4.8,8.0,15.0,60.1,48.0,0.3,999.9,0,571
7,2016,05,08,2016-05-08,55.6,42.3,1006.2,8.1,3.7,14.0,27.0,66.0,48.9,0.11,999.9,0,591
1,2016,05,09,2016-05-09,61.8,33.5,1014.3,10.0,3.5,8.9,20.0,72.0,48.9,0.05,999.9,0,646
2,2016,05,10,2016-05-10,57.6,28.8,1022.1,10.0,4.5,11.1,20.0,72.0,50.0,0.0,999.9,0,608
3,2016,05,11,2016-05-11,62.4,38.7,1021.1,10.0,2.8,7.0,999.9,75.9,50.0,0.0,999.9,0,699
4,2016,05,12,2016-05-12,66.5,41.0,1019.4,10.0,2.5,8.0,999.9,80.1,50.0,0.0,999.9,0,744
5,2016,05,13,2016-05-13,61.0,54.4,9999.9,10.0,999.9,999.9,999.9,64.9,57.9,0.0,999.9,0,766
6,2016,05,14,2016-05-14,63.5,54.2,9999.9,999.9,999.9,999.9,999.9,71.6,56.3,0.25,999.9,0,589
7,2016,05,15,2016-05-15,54.6,36.7,9999.9,999.9,999.9,999.9,999.9,60.8,50.0,0.0,999.9,0,510
1,2016,05,16,2016-05-16,52.5,27.1,9999.9,999.9,999.9,999.9,999.9,66.2,42.8,0.0,999.9,0,742
2,2016,05,17,2016-05-17,59.1,37.6,9999.9,9.9,3.5,5.1,999.9,64.4,55.4,0.0,999.9,0,624
3,2016,05,18,2016-05-18,57.8,40.5,9999.9,999.9,999.9,999.9,999.9,68.0,51.8,0.0,999.9,0,676
4,2016,05,19,2016-05-19,60.3,41.2,1018.7,10.0,1.2,7.0,999.9,73.0,54.0,0.0,999.9,0,694
5,2016,05,20,2016-05-20,63.4,39.4,1022.4,10.0,3.1,8.0,999.9,75.9,53.1,0.0,999.9,0,782
6,2016,05,21,2016-05-21,61.7,41.2,1019.7,9.8,3.1,8.0,999.9,75.9,53.1,0.0,999.9,0,568
7,2016,05,22,2016-05-22,59.7,48.0,1010.4,9.7,3.7,8.9,999.9,70.0,52.0,0.13,999.9,0,571
1,2016,05,23,2016-05-23,64.4,50.6,1012.2,9.2,1.9,6.0,999.9,78.1,52.0,0.09,999.9,0,652
2,2016,05,24,2016-05-24,63.9,52.2,1012.7,7.9,2.3,6.0,999.9,78.1,55.9,0.17,999.9,0,695
3,2016,05,25,2016-05-25,73.2,47.5,1016.7,9.0,3.0,6.0,999.9,88.0,57.9,0.03,999.9,0,733
4,2016,05,26,2016-05-26,79.3,48.3,1018.0,8.3,3.3,6.0,999.9,90.0,61.0,0.0,999.9,0,742
5,2016,05,27,2016-05-27,78.1,58.6,1017.3,7.5,3.1,8.0,15.9,90.0,69.1,0.0,999.9,0,767
6,2016,05,28,2016-05-28,79.6,62.6,1018.7,7.7,4.4,7.0,15.0,90.0,71.1,0.0,999.9,0,627
7,2016,05,29,2016-05-29,77.9,59.2,1019.6,9.0,4.2,8.0,19.0,91.9,71.1,0.0,999.9,0,566
1,2016,05,30,2016-05-30,73.0,66.6,1015.6,7.2,2.6,6.0,999.9,87.1,68.0,1.65,999.9,1,471
2,2016,05,31,2016-05-31,76.0,64.1,1013.8,8.6,3.6,6.0,999.9,84.9,68.0,0.0,999.9,0,760
3,2016,06,01,2016-06-01,75.3,54.4,1017.5,8.3,4.6,8.9,999.9,84.9,69.1,0.0,999.9,0,772
4,2016,06,02,2016-06-02,68.4,55.9,1020.2,7.8,4.4,7.0,999.9,82.9,62.1,0.0,999.9,0,683
5,2016,06,03,2016-06-03,65.4,59.5,1018.1,5.9,1.5,7.0,999.9,78.1,62.1,0.01,999.9,0,710
6,2016,06,04,2016-06-04,72.4,63.1,1015.5,6.4,2.1,7.0,999.9,82.9,63.0,0.03,999.9,0,635
7,2016,06,05,2016-06-05,67.5,63.9,1009.7,5.4,3.5,13.0,33.0,70.0,64.4,0.4,999.9,1,466
1,2016,06,06,2016-06-06,72.6,60.1,1004.3,7.5,4.5,8.9,15.0,82.9,64.9,0.91,999.9,0,758
2,2016,06,07,2016-06-07,76.4,56.0,1000.6,8.7,4.4,8.9,15.9,84.9,64.9,0.0,999.9,0,709
3,2016,06,08,2016-06-08,61.8,47.6,1002.8,8.7,6.2,11.1,22.9,84.9,52.0,0.0,999.9,0,763
4,2016,06,09,2016-06-09,61.7,38.9,1009.3,9.7,8.0,14.0,26.0,71.1,52.0,0.45,999.9,0,686
5,2016,06,10,2016-06-10,66.2,36.4,1014.5,10.0,5.7,9.9,20.0,77.0,54.0,0.0,999.9,0,818
6,2016,06,11,2016-06-11,72.1,50.9,1013.2,9.6,2.5,8.9,18.1,88.0,57.0,0.0,999.9,0,584
7,2016,06,12,2016-06-12,79.4,55.5,1004.5,9.7,5.6,9.9,21.0,88.0,59.0,0.0,999.9,0,587
1,2016,06,13,2016-06-13,64.9,45.7,1009.7,10.0,7.1,9.9,26.0,82.9,57.0,0.0,999.9,0,646
2,2016,06,14,2016-06-14,68.0,45.0,1012.2,10.0,4.1,7.0,999.9,79.0,57.0,0.0,999.9,0,717
3,2016,06,15,2016-06-15,73.2,46.9,1013.6,10.0,2.2,5.1,999.9,84.9,57.9,0.0,999.9,0,739
4,2016,06,16,2016-06-16,70.6,60.8,1008.8,7.2,1.5,5.1,999.9,84.9,62.1,0.2,999.9,0,689
5,2016,06,17,2016-06-17,70.2,55.1,1012.0,9.1,3.5,11.1,999.9,75.9,64.0,0.02,999.9,0,748
6,2016,06,18,2016-06-18,71.3,49.5,1021.9,9.8,2.8,5.1,999.9,87.1,61.0,0.0,999.9,0,700
7,2016,06,19,2016-06-19,74.2,54.4,1025.2,9.4,2.0,7.0,17.1,88.0,61.0,0.0,999.9,0,559
1,2016,06,20,2016-06-20,72.8,60.5,1020.9,8.9,2.9,8.0,999.9,88.0,64.0,0.0,999.9,0,745
2,2016,06,21,2016-06-21,79.2,57.7,1009.5,9.4,4.3,8.9,17.1,87.1,64.0,0.0,999.9,0,681
3,2016,06,22,2016-06-22,77.2,48.6,1009.4,9.8,4.1,11.1,22.0,87.1,68.0,0.0,999.9,0,751
4,2016,06,23,2016-06-23,75.2,54.7,1011.3,9.0,1.5,5.1,999.9,86.0,68.0,0.0,999.9,0,643
5,2016,06,24,2016-06-24,74.6,57.1,1015.2,8.8,4.8,12.0,17.1,84.0,69.1,0.0,999.9,0,811
6,2016,06,25,2016-06-25,73.1,56.1,1021.1,9.2,3.7,7.0,999.9,86.0,64.0,0.0,999.9,0,688
7,2016,06,26,2016-06-26,74.7,55.5,1022.6,9.0,1.4,6.0,999.9,86.0,64.0,0.0,999.9,0,582
1,2016,06,27,2016-06-27,74.3,57.0,1018.4,9.2,4.5,9.9,15.9,87.1,66.9,0.0,999.9,0,718
2,2016,06,28,2016-06-28,71.1,67.5,1014.1,5.7,2.9,6.0,999.9,82.9,66.9,0.54,999.9,0,675
3,2016,06,29,2016-06-29,73.9,63.4,1011.5,7.5,1.9,7.0,999.9,82.9,66.9,0.04,999.9,0,687
4,2016,06,30,2016-06-30,75.7,56.2,1015.1,10.0,2.2,5.1,999.9,84.9,66.9,0.01,999.9,0,761
5,2016,07,01,2016-07-01,74.5,64.1,1015.3,8.1,3.2,8.0,999.9,84.9,66.9,0.0,999.9,1,752
6,2016,07,02,2016-07-02,70.3,56.4,1014.2,8.7,4.6,9.9,19.0,79.0,63.0,0.83,999.9,0,570
7,2016,07,03,2016-07-03,72.1,52.2,1018.5,10.0,2.3,6.0,999.9,77.0,63.0,0.0,999.9,0,448
1,2016,07,04,2016-07-04,74.1,58.2,1017.5,9.3,3.4,8.9,15.0,82.9,64.0,0.0,999.9,0,488
2,2016,07,05,2016-07-05,75.4,67.9,1008.5,6.7,2.3,6.0,14.0,86.0,66.0,1.15,999.9,1,663
3,2016,07,06,2016-07-06,83.3,66.1,1010.4,9.2,2.3,6.0,999.9,91.0,69.1,0.66,999.9,0,680
4,2016,07,07,2016-07-07,82.7,70.6,1008.3,7.5,1.7,6.0,999.9,91.0,75.0,0.0,999.9,0,603
5,2016,07,08,2016-07-08,79.2,70.1,1008.2,7.2,3.6,8.9,15.0,84.9,71.6,0.04,999.9,0,612
6,2016,07,09,2016-07-09,69.1,62.9,1010.7,7.9,4.1,8.0,14.0,86.0,64.9,0.08,999.9,0,498
7,2016,07,10,2016-07-10,71.5,63.8,1010.7,6.9,3.6,8.9,15.9,80.1,64.9,0.53,999.9,0,508
1,2016,07,11,2016-07-11,72.8,58.1,1017.2,10.0,3.3,7.0,999.9,81.0,64.9,0.0,999.9,0,618
2,2016,07,12,2016-07-12,74.1,62.1,1019.2,9.7,2.9,8.0,999.9,82.0,64.9,0.0,999.9,0,662
3,2016,07,13,2016-07-13,76.2,65.9,1017.8,9.4,4.1,7.0,14.0,84.9,68.0,0.0,999.9,0,607
4,2016,07,14,2016-07-14,78.7,72.1,1012.9,7.4,3.0,6.0,31.1,88.0,71.1,0.0,999.9,1,741
5,2016,07,15,2016-07-15,83.0,69.8,1010.6,8.3,3.1,8.0,18.1,88.0,73.0,0.62,999.9,0,798
6,2016,07,16,2016-07-16,81.6,65.1,1015.1,9.0,3.8,6.0,15.9,90.0,75.0,0.0,999.9,0,623
7,2016,07,17,2016-07-17,81.0,65.8,1018.2,8.8,2.9,8.0,999.9,90.0,75.0,0.0,999.9,0,574
1,2016,07,18,2016-07-18,81.9,65.6,1018.2,8.1,4.4,9.9,18.1,91.9,71.6,0.0,999.9,0,725
2,2016,07,19,2016-07-19,77.7,59.0,1017.9,9.3,4.5,8.9,17.1,93.0,72.0,0.35,999.9,0,699
3,2016,07,20,2016-07-20,76.5,52.6,1021.9,9.7,3.1,7.0,999.9,84.9,68.0,0.0,999.9,0,698
4,2016,07,21,2016-07-21,78.3,61.0,1020.3,8.8,3.6,8.0,999.9,90.0,68.0,0.0,999.9,0,731
5,2016,07,22,2016-07-22,82.8,67.2,1013.7,7.6,5.8,8.9,15.9,93.9,71.1,0.0,999.9,0,769
6,2016,07,23,2016-07-23,87.2,62.9,1009.9,8.7,5.0,8.0,15.9,96.1,73.9,0.0,999.9,0,650
7,2016,07,24,2016-07-24,84.0,60.0,1013.7,9.3,3.0,6.0,999.9,96.1,75.0,0.0,999.9,0,566
1,2016,07,25,2016-07-25,82.3,69.2,1013.2,7.3,3.3,14.0,27.0,93.9,75.0,0.0,999.9,1,698
2,2016,07,26,2016-07-26,78.9,68.1,1011.8,7.8,3.7,8.0,15.0,93.0,72.0,1.0,999.9,0,688
3,2016,07,27,2016-07-27,82.6,61.4,1013.3,9.3,2.3,5.1,999.9,91.0,72.0,0.0,999.9,0,690
4,2016,07,28,2016-07-28,83.2,66.8,1012.2,8.1,2.4,6.0,999.9,95.0,73.9,0.0,999.9,0,709
5,2016,07,29,2016-07-29,76.1,68.5,1011.0,5.1,4.0,9.9,15.0,95.0,69.1,0.94,999.9,1,774
6,2016,07,30,2016-07-30,77.0,69.4,1014.5,6.0,3.0,7.0,999.9,84.9,69.1,0.15,999.9,0,599
7,2016,07,31,2016-07-31,74.9,71.3,1015.8,5.4,3.3,8.9,999.9,84.0,73.0,0.26,999.9,0,529
1,2016,08,01,2016-08-01,72.8,67.0,1017.3,7.5,5.4,11.1,999.9,80.1,69.1,1.07,999.9,0,569
2,2016,08,02,2016-08-02,73.0,62.0,1018.7,9.4,6.1,14.0,15.9,80.1,69.1,0.0,999.9,0,602
3,2016,08,03,2016-08-03,71.5,58.9,1021.0,9.4,2.6,8.0,999.9,80.1,66.0,0.0,999.9,0,687
4,2016,08,04,2016-08-04,72.9,60.0,1020.8,9.2,1.8,7.0,999.9,81.0,66.0,0.0,999.9,0,715
5,2016,08,05,2016-08-05,74.5,61.3,1016.6,9.2,3.2,7.0,999.9,82.9,66.9,0.0,999.9,0,700
6,2016,08,06,2016-08-06,78.0,67.7,1008.5,8.2,4.5,11.1,19.0,87.1,72.0,0.0,999.9,0,578
7,2016,08,07,2016-08-07,79.0,58.7,1010.3,9.7,3.2,7.0,15.9,87.1,70.0,0.05,999.9,0,540
1,2016,08,08,2016-08-08,78.6,58.1,1016.2,9.4,1.7,6.0,999.9,86.0,70.0,0.0,999.9,0,632
2,2016,08,09,2016-08-09,78.2,61.5,1021.5,9.3,1.8,6.0,999.9,87.1,71.1,0.0,999.9,0,650
3,2016,08,10,2016-08-10,79.7,72.0,1021.1,8.4,3.4,5.1,17.1,87.1,71.1,0.01,999.9,0,618
4,2016,08,11,2016-08-11,84.3,73.3,1018.0,8.0,4.3,8.9,999.9,91.0,75.0,0.08,999.9,0,672
5,2016,08,12,2016-08-12,82.4,73.5,1012.9,7.6,4.0,8.0,17.1,93.0,73.0,0.47,999.9,0,729
6,2016,08,13,2016-08-13,86.9,74.8,1011.9,8.3,4.1,8.0,15.0,96.1,73.0,0.32,999.9,0,614
7,2016,08,14,2016-08-14,87.8,71.5,1013.2,8.8,3.5,8.0,15.0,96.1,79.0,0.0,999.9,0,521
1,2016,08,15,2016-08-15,82.6,69.1,1019.3,9.4,2.7,7.0,999.9,93.9,77.0,0.06,999.9,0,643
2,2016,08,16,2016-08-16,82.5,72.4,1020.7,8.1,2.6,8.0,999.9,91.9,77.0,0.0,999.9,0,644
3,2016,08,17,2016-08-17,80.8,68.8,1015.7,8.7,5.8,9.9,20.0,87.1,77.0,0.12,999.9,0,658
4,2016,08,18,2016-08-18,78.8,65.1,1015.5,9.1,1.8,5.1,999.9,84.9,72.0,0.03,999.9,0,635
5,2016,08,19,2016-08-19,80.0,66.7,1013.5,8.8,1.7,6.0,999.9,88.0,72.0,0.0,999.9,0,707
6,2016,08,20,2016-08-20,76.7,69.1,1013.3,7.2,3.9,9.9,20.0,82.9,69.8,0.01,999.9,1,579
7,2016,08,21,2016-08-21,78.0,70.2,1011.0,7.9,3.0,8.0,15.9,86.0,70.0,0.82,999.9,1,512
1,2016,08,22,2016-08-22,73.7,60.4,1013.6,9.3,5.3,8.0,21.0,86.0,69.1,0.31,999.9,0,669
2,2016,08,23,2016-08-23,71.2,50.4,1024.7,9.9,1.9,5.1,999.9,82.0,61.0,0.0,999.9,0,637
3,2016,08,24,2016-08-24,76.9,58.6,1024.7,9.4,2.1,5.1,999.9,87.8,68.0,0.0,999.9,0,635
4,2016,08,25,2016-08-25,77.8,64.2,9999.9,999.9,999.9,999.9,999.9,86.0,69.8,0.0,999.9,0,659
5,2016,08,26,2016-08-26,82.4,68.3,9999.9,999.9,999.9,999.9,999.9,89.6,75.2,0.01,999.9,0,756
6,2016,08,27,2016-08-27,80.2,59.2,9999.9,9.1,3.6,6.0,14.0,88.0,73.4,0.0,999.9,0,624
7,2016,08,28,2016-08-28,78.5,61.9,1023.4,9.4,1.8,6.0,999.9,89.1,72.0,0.0,999.9,0,559
1,2016,08,29,2016-08-29,80.6,62.4,1019.7,9.4,3.9,7.0,999.9,91.0,72.0,0.0,999.9,0,673
2,2016,08,30,2016-08-30,77.0,58.7,1020.0,9.8,3.7,8.9,999.9,91.0,69.1,0.0,999.9,0,622
3,2016,08,31,2016-08-31,78.9,66.3,1014.9,8.3,2.5,7.0,999.9,89.1,69.1,0.0,999.9,0,661
4,2016,09,01,2016-09-01,73.9,67.8,1011.0,6.5,1.6,8.0,999.9,89.1,70.0,0.04,999.9,1,675
5,2016,09,02,2016-09-02,72.6,56.7,1016.8,9.7,4.7,8.9,999.9,81.0,66.0,0.46,999.9,0,697
6,2016,09,03,2016-09-03,71.2,56.8,1021.0,10.0,5.9,8.9,20.0,81.0,66.0,0.0,999.9,0,498
7,2016,09,04,2016-09-04,70.8,54.2,1022.7,10.0,5.9,11.1,15.0,80.1,64.9,0.0,999.9,0,466
1,2016,09,05,2016-09-05,72.8,52.1,1021.4,10.0,5.9,9.9,20.0,84.0,64.9,0.0,999.9,0,419
2,2016,09,06,2016-09-06,76.7,59.0,1014.6,10.0,8.8,14.0,22.0,84.0,64.9,0.0,999.9,0,626
3,2016,09,07,2016-09-07,76.0,65.7,1014.9,9.5,7.0,11.1,21.0,84.9,71.1,0.0,999.9,0,648
4,2016,09,08,2016-09-08,78.2,68.1,1012.6,8.2,2.0,6.0,999.9,89.1,71.1,0.0,999.9,0,717
5,2016,09,09,2016-09-09,85.0,69.2,1011.5,9.0,3.2,6.0,999.9,91.0,71.1,0.0,999.9,0,715
6,2016,09,10,2016-09-10,81.1,72.9,1014.9,6.5,3.4,7.0,999.9,91.0,73.9,0.22,999.9,0,598
7,2016,09,11,2016-09-11,79.4,62.9,1014.2,8.8,5.1,9.9,24.1,90.0,73.9,0.0,999.9,0,538
1,2016,09,12,2016-09-12,69.5,49.6,1022.8,10.0,4.2,7.0,999.9,82.9,62.1,0.0,999.9,0,648
2,2016,09,13,2016-09-13,70.8,58.1,1022.4,9.8,2.7,6.0,999.9,82.9,62.1,0.0,999.9,0,779
3,2016,09,14,2016-09-14,75.7,60.4,1018.2,8.9,4.3,8.9,24.1,91.0,64.0,0.0,999.9,1,779
4,2016,09,15,2016-09-15,68.0,49.4,1023.1,10.0,5.0,9.9,20.0,73.0,62.1,0.56,999.9,0,757
5,2016,09,16,2016-09-16,66.2,52.8,1025.8,10.0,2.2,6.0,999.9,73.9,61.0,0.0,999.9,0,780
6,2016,09,17,2016-09-17,67.1,56.2,1023.4,9.9,2.6,7.0,999.9,77.0,59.0,0.0,999.9,0,646
7,2016,09,18,2016-09-18,74.3,66.4,1017.9,8.9,3.1,8.0,999.9,82.0,59.0,0.0,999.9,0,535
1,2016,09,19,2016-09-19,72.7,69.2,1016.7,6.8,2.5,7.0,15.9,82.0,69.1,0.24,999.9,0,680
2,2016,09,20,2016-09-20,72.9,66.4,1019.0,8.8,2.1,6.0,999.9,82.0,68.0,0.44,999.9,0,619
3,2016,09,21,2016-09-21,75.3,58.7,1020.6,9.3,3.0,7.0,15.0,84.0,68.0,0.0,999.9,0,621
4,2016,09,22,2016-09-22,74.2,51.3,1020.9,10.0,2.1,6.0,999.9,86.0,64.9,0.0,999.9,0,660
5,2016,09,23,2016-09-23,74.0,54.7,1016.5,9.6,1.3,5.1,999.9,87.1,64.0,0.0,999.9,0,812
6,2016,09,24,2016-09-24,65.8,52.5,1017.9,9.1,4.7,8.9,19.0,87.1,57.9,0.21,999.9,0,612
7,2016,09,25,2016-09-25,61.3,39.7,1021.4,10.0,2.7,8.9,999.9,71.1,54.0,0.2,999.9,0,572
1,2016,09,26,2016-09-26,63.1,44.4,1021.0,10.0,3.2,7.0,17.1,73.9,54.0,0.0,999.9,0,623
2,2016,09,27,2016-09-27,68.1,58.4,1013.6,8.5,3.3,7.0,999.9,73.9,64.0,0.22,999.9,0,659
3,2016,09,28,2016-09-28,64.4,57.8,1017.5,8.0,5.7,14.0,22.9,73.9,60.1,0.0,999.9,0,637
4,2016,09,29,2016-09-29,60.6,53.0,1026.4,8.7,8.8,15.0,27.0,69.1,55.9,0.0,999.9,0,624
5,2016,09,30,2016-09-30,58.6,52.6,1026.4,6.6,9.0,15.9,24.1,64.0,57.0,0.0,999.9,0,872
6,2016,10,01,2016-10-01,58.4,54.3,1022.7,8.8,7.0,9.9,17.1,62.1,55.9,0.4,999.9,0,581
7,2016,10,02,2016-10-02,59.6,55.2,1019.5,8.5,3.5,8.9,999.9,63.0,55.9,0.0,999.9,0,486
1,2016,10,03,2016-10-03,64.6,57.1,1016.3,7.2,1.8,5.1,999.9,72.0,57.0,0.0,999.9,0,490
2,2016,10,04,2016-10-04,64.5,54.7,1023.6,9.5,5.3,11.1,15.9,72.0,60.1,0.0,999.9,0,523
3,2016,10,05,2016-10-05,60.0,47.8,1026.7,10.0,5.2,8.0,999.9,69.1,53.1,0.0,999.9,0,695
4,2016,10,06,2016-10-06,62.1,52.1,1025.8,8.7,1.9,6.0,999.9,73.0,53.1,0.0,999.9,0,764
5,2016,10,07,2016-10-07,63.4,53.2,1025.1,7.5,1.8,6.0,999.9,75.0,55.0,0.0,999.9,0,754
6,2016,10,08,2016-10-08,63.0,58.5,1020.3,7.7,1.4,5.1,999.9,75.0,57.0,0.0,999.9,0,633
7,2016,10,09,2016-10-09,58.0,52.8,1015.6,6.1,5.2,12.0,21.0,68.0,51.1,0.44,999.9,0,480
1,2016,10,10,2016-10-10,54.3,34.1,1022.0,10.0,4.6,8.0,18.1,64.9,46.9,0.34,999.9,0,539
2,2016,10,11,2016-10-11,53.4,38.0,1030.1,10.0,3.2,7.0,999.9,64.0,46.0,0.0,999.9,0,739
3,2016,10,12,2016-10-12,57.9,48.8,1027.2,9.8,1.2,5.1,999.9,66.0,46.0,0.0,999.9,0,498
4,2016,10,13,2016-10-13,60.1,54.1,1019.7,8.3,1.8,8.0,999.9,66.9,53.1,0.0,999.9,0,757
5,2016,10,14,2016-10-14,54.4,38.1,1025.4,10.0,4.1,7.0,999.9,66.9,46.9,0.0,999.9,0,767
6,2016,10,15,2016-10-15,54.0,39.7,1029.0,10.0,2.7,5.1,999.9,64.9,45.0,0.0,999.9,0,641
7,2016,10,16,2016-10-16,59.6,50.2,1022.5,9.4,3.1,6.0,15.0,69.1,45.0,0.0,999.9,0,503
1,2016,10,17,2016-10-17,69.4,58.0,1014.1,8.6,3.1,8.9,15.9,81.0,53.1,0.0,999.9,0,585
2,2016,10,18,2016-10-18,73.1,60.8,1012.1,8.3,2.8,6.0,999.9,81.0,63.0,0.0,999.9,0,590
3,2016,10,19,2016-10-19,74.8,60.2,1013.6,9.1,4.3,7.0,19.0,84.9,66.9,0.0,999.9,0,676
